customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Prob,Churn_Predicted
2498-XLDZR,Female,No,Yes,Yes,32,Yes,No/No phone service,DSL,Yes,Yes,Yes,Yes,No/No internet service,Yes,Two year,No,Mailed check,73.6,2316.85,No,0.0480246651120633,No
9866-OCCKE,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,No/No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,8075.35,No,0.1341479268782637,No
5338-YHWYT,Male,No,No,Yes,37,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,Two year,No,Credit card (automatic),61.45,2302.35,No,0.0208419951461664,No
7718-UPSKJ,Female,No,Yes,No,69,Yes,No/No phone service,Fiber optic,Yes,Yes,No/No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.4,7251.9,No,0.1374790282372644,No
8731-WBBMB,Female,No,Yes,No,26,Yes,No/No phone service,DSL,No/No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.9,2078.55,No,0.4869436603824703,No
1448-CYWKC,Female,No,Yes,Yes,58,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,One year,Yes,Credit card (automatic),105.2,6225.4,No,0.44159299896626,No
7901-IIDQV,Male,No,No,No,24,Yes,Yes,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,One year,No,Bank transfer (automatic),54.6,1242.25,No,0.2007817573870567,No
2690-DVRVK,Male,No,Yes,Yes,5,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Electronic check,20.55,99.45,No,0.2293898242201348,No
5688-KZTSN,Male,No,Yes,Yes,15,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,20.0,288.05,Yes,0.4293893098288381,No
1270-XKUCC,Female,No,Yes,Yes,30,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,19.7,599.25,No,0.0363646966836659,No
0334-ZFJSR,Female,No,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,One year,Yes,Credit card (automatic),66.05,3462.1,No,0.0525745645379305,No
2894-QOJRX,Female,No,Yes,No,25,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),34.0,853.0,Yes,0.4875864873806751,No
5747-PMBSQ,Male,Yes,Yes,No,10,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,Yes,Yes,Yes,No/No internet service,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,0.6944984851401427,Yes
5583-EJXRD,Male,No,Yes,Yes,44,No,No/No phone service,DSL,Yes,Yes,Yes,Yes,No/No internet service,Yes,Two year,Yes,Credit card (automatic),54.05,2375.2,No,0.0181988929029194,No
4565-EVZMJ,Female,No,No,No,47,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,One year,Yes,Mailed check,58.9,2813.05,No,0.0729162590488152,No
3143-JQEGI,Female,No,Yes,Yes,13,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,Yes,0.8408681563402672,Yes
6386-SZZKH,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,Yes,0.1812870516477343,No
3327-YBAKM,Female,No,Yes,No,64,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,No/No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,6314.35,No,0.2176256114071441,No
9441-QHEVC,Male,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.1,19.1,No,0.4257708659079527,No
6705-LNMDD,Male,No,No,No,20,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,50.0,1003.05,No,0.4436235799908042,No
2580-ASVVY,Female,No,Yes,No,37,No,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,Two year,No,Electronic check,45.4,1593.1,No,0.0315167687226134,No
3370-GQEAL,Male,No,Yes,Yes,30,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,No,Electronic check,85.45,2509.95,No,0.7699902807695432,Yes
5032-USPKF,Female,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,No/No internet service,Yes,Yes,One year,No,Bank transfer (automatic),84.1,3187.65,No,0.2180828207664589,No
2982-IHMFT,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,74.45,74.45,Yes,0.8406457060438115,Yes
3521-SYVOR,Female,No,No,No,37,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,Yes,0.7187562449908569,Yes
4254-QPEDE,Female,No,Yes,No,52,No,No/No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,3330.1,No,0.0164233893929637,No
6283-GITPX,Male,No,No,Yes,71,Yes,No/No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No/No internet service,Two year,Yes,Credit card (automatic),76.9,5522.7,No,0.0223905745838253,No
9526-JAWYF,Male,No,No,No,26,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,No,Electronic check,89.8,2335.3,Yes,0.7282013507930609,Yes
0771-CHWSK,Male,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No/No internet service,No/No internet service,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,No,0.042324174312473,No
9788-HNGUT,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.95,8594.4,No,0.0850731202022828,No
9495-REDIY,Male,No,No,Yes,25,No,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,One year,Yes,Credit card (automatic),40.65,970.55,No,0.1456478524605063,No
5375-XLDOF,Male,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,No,0.0868761251661613,No
1172-VIYBP,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No,0.0428223712675355,No
5649-VUKMC,Female,No,No,No,12,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes,0.6667819622267973,Yes
6559-PDZLR,Male,No,No,No,26,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,0.7911330635791869,Yes
8992-OBVDG,Male,No,No,No,21,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Month-to-month,No,Mailed check,61.65,1393.6,No,0.6886409215915361,Yes
4273-MBHYA,Female,No,No,Yes,1,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,0.9018668452109988,Yes
4724-WXVWF,Male,No,No,No,48,Yes,Yes,Fiber optic,Yes,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,No,0.5153236764744937,Yes
5701-GUXDC,Female,No,Yes,No,26,No,No/No phone service,DSL,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,One year,No,Credit card (automatic),35.4,978.6,No,0.0956370349384629,No
1460-UZPRJ,Male,No,Yes,No,60,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,19.95,1258.15,No,0.0132321797005236,No
6082-GLJIX,Male,No,No,No,18,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.25,331.35,No,0.2892530194251427,No
5143-EGQFK,Female,Yes,No,No,10,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,0.4966299781556985,No
4919-IKATY,Male,No,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,0.7812844548407436,Yes
2495-TTHBQ,Female,No,No,Yes,4,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Mailed check,20.4,84.75,No,0.2593170696413764,No
0485-ZBSLN,Male,No,Yes,Yes,65,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Credit card (automatic),24.75,1715.1,No,0.009529405532228,No
3810-PJUHR,Male,No,Yes,Yes,70,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,25.35,1715.15,No,0.0113180720819953,No
9050-QLROH,Male,No,No,No,18,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,0.7993721405987765,Yes
0847-HGRML,Male,No,No,Yes,62,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Bank transfer (automatic),20.0,1250.1,No,0.0102500923653848,No
8232-CTLKO,Female,No,Yes,Yes,66,Yes,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,Two year,Yes,Electronic check,59.75,3996.8,No,0.0638400269973152,No
9227-YBAXE,Female,No,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No/No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,0.0359456006013302,No
6168-WFVVF,Female,Yes,No,No,3,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,70.3,235.5,Yes,0.8448312703593587,Yes
9860-LISIZ,Female,No,No,No,34,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,20.35,673.2,No,0.1932887004960598,No
0112-QAWRZ,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,0.8330967663738847,Yes
0877-SDMBN,Female,No,No,No,54,Yes,Yes,Fiber optic,Yes,No/No internet service,Yes,No/No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,Yes,0.4116249950692692,No
2786-GCDPI,Female,Yes,No,No,50,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,0.7583235980837201,Yes
4043-MKDTV,Male,No,Yes,No,71,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,0.162481202706407,No
8065-YKXKD,Female,No,No,No,10,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,0.839666999295588,Yes
9637-EIHEQ,Female,No,No,No,1,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,0.6940014744761661,Yes
9229-RQABD,Male,No,No,No,18,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Mailed check,23.75,424.5,No,0.1477598345427867,No
8313-KTIHG,Male,No,No,No,4,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,Month-to-month,Yes,Electronic check,61.3,249.4,No,0.7325768462124725,Yes
5320-BRKGK,Female,No,Yes,Yes,58,Yes,Yes,DSL,Yes,No/No internet service,Yes,Yes,Yes,No/No internet service,Two year,No,Mailed check,75.8,4415.75,No,0.0457206046525298,No
6284-KMNUF,Female,No,Yes,No,56,Yes,Yes,Fiber optic,Yes,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,0.4227147377930855,No
9689-PTNPG,Male,No,No,No,2,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,0.8768569861407512,Yes
9465-RWMXL,Male,No,Yes,No,32,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,0.7788687392637712,Yes
6229-UOLQL,Male,No,Yes,Yes,56,No,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,Yes,No/No internet service,One year,Yes,Mailed check,52.0,2884.9,No,0.044949762729773,No
2362-IBOOY,Male,No,No,No,36,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,Yes,0.7994425843277456,Yes
3137-LUPIX,Female,No,No,No,4,Yes,Yes,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,Month-to-month,Yes,Mailed check,64.4,253.0,No,0.7125250393481916,Yes
0843-WTBXE,Male,No,No,No,53,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,Yes,0.5967412277077324,Yes
6143-JQKEA,Male,No,No,No,10,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,0.6383378141836036,Yes
8676-OOQEJ,Male,No,No,No,4,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,30.5,118.4,No,0.4746524368460867,No
5515-IDEJJ,Male,No,Yes,Yes,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,0.4307215187272599,No
9701-CDXHR,Female,No,Yes,No,51,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,69.15,3649.6,No,0.5114428247506578,Yes
7450-NWRTR,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,0.9076658396626353,Yes
8124-NZVGJ,Female,No,No,No,6,No,No/No phone service,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,0.3687672675765537,No
2162-FRZAA,Male,No,Yes,Yes,63,No,No/No phone service,DSL,No/No internet service,Yes,Yes,Yes,No/No internet service,No/No internet service,Two year,No,Bank transfer (automatic),39.35,2395.05,No,0.0111211471683343,No
5376-DEQCP,Female,No,No,No,1,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,0.8512266306734919,Yes
5118-MUEYH,Female,No,Yes,No,48,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,0.5520095598777828,Yes
9095-HFAFX,Female,No,No,No,5,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Credit card (automatic),81.0,389.6,Yes,0.7993978085789876,Yes
5627-TVBPP,Female,No,No,Yes,35,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Credit card (automatic),20.1,644.5,No,0.0746740942871939,No
